wave_id,trajectory_file,C_p_true,theta_true,C_p_calc,theta_calc,C_p_error,theta_error,t1_ref,t2_ref,t3_ref,t1_obs,t2_obs,t3_obs,node1_X0,node1_Y0,node1_T0,node1_t_w0,node1_t_peak,node1_t_U,node1_dh,node1_error_pct,node1_x_enc,node1_y_enc,node1_z_enc,node2_X0,node2_Y0,node2_T0,node2_t_w0,node2_t_peak,node2_t_U,node2_dh,node2_error_pct,node2_x_enc,node2_y_enc,node2_z_enc,node3_X0,node3_Y0,node3_T0,node3_t_w0,node3_t_peak,node3_t_U,node3_dh,node3_error_pct,node3_x_enc,node3_y_enc,node3_z_enc
run_20260325_143603,Analysis_C_Data/Trajectories/traj_run_20260325_143603_L6800_H2000_Thneg15.npz,2.383504722244566,-15.0,2.3835047222445636,-14.999999999999945,2.6645352591003757e-15,5.5067062021407764e-14,9257.980353915922,10338.000060391634,9661.999939608366,9505.33506333476,10585.354769810472,9909.354649027204,-290.9819639278557,0.0,7935.33506333476,9295.33506333476,9505.33506333476,9860.33506333476,,,54.418036072144275,0.0,318.83297017677137,-3102.818369854563,-2766.509719177791,9015.354769810472,10375.354769810472,10585.354769810472,10940.354769810472,,,-2757.418369854563,-2766.509719177791,318.8329701767714,-1342.8488631574219,3801.7858995878737,8339.354649027204,9699.354649027204,9909.354649027204,10264.354649027204,,,-997.4488631574219,3801.7858995878737,318.83297017677137
run_20260325_143605,Analysis_C_Data/Trajectories/traj_run_20260325_143605_L6800_H2000_Thneg15.npz,2.6119891590653226,-15.0,2.611989159065322,-14.999999999999957,4.440892098500626e-16,4.263256414560601e-14,9317.84638144034,10310.730269051948,9689.269730948052,9551.864417512485,10544.748305124092,9923.287767020196,-328.01603206412824,0.0,7826.864417512485,9356.864417512485,9551.864417512485,9946.864417512485,,,51.48396793587176,0.0,379.7213129188785,-3139.852437990836,-2766.509719177791,8819.748305124092,10349.748305124092,10544.748305124092,10939.748305124092,,,-2760.352437990836,-2766.509719177791,379.7213129188784,-1379.8829312936944,3801.7858995878737,8198.287767020196,9728.287767020196,9923.287767020196,10318.287767020196,,,-1000.3829312936944,3801.7858995878737,379.7213129188785
run_20260325_143606,Analysis_C_Data/Trajectories/traj_run_20260325_143606_L6800_H2000_Thneg15.npz,2.1929635394500355,-15.0,2.192963539450036,-15.000000000000025,4.440892098500626e-16,2.4868995751603507e-14,9199.386306094602,10364.690447643125,9635.309552356875,9559.606746976366,10724.910888524888,9995.529993238639,-195.751503006012,0.0,8309.606746976366,9264.606746976366,9559.606746976366,10164.606746976366,,,79.248496993988,0.0,256.7813618201035,-3007.5879089327195,-2766.509719177791,9474.910888524888,10429.910888524888,10724.910888524888,11329.910888524888,,,-2732.5879089327195,-2766.509719177791,256.7813618201035,-1247.618402235578,3801.7858995878737,8745.529993238639,9700.529993238639,9995.529993238639,10600.529993238639,,,-972.6184022355781,3801.7858995878737,256.7813618201035
run_20260325_143607,Analysis_C_Data/Trajectories/traj_run_20260325_143607_L6800_H2000_Thneg15.npz,2.5414759125110864,-15.0,2.5414759125110957,-15.000000000000018,9.325873406851315e-15,1.7763568394002505e-14,9300.427845911772,10318.66464934991,9681.33535065009,9574.56612246488,10592.802925903015,9955.473627203195,-314.78957915831666,0.0,7869.566122464878,9349.56612246488,9574.56612246488,10014.56612246488,,,60.31042084168337,0.0,354.12544764773196,-3126.625985085024,-2766.509719177791,8887.802925903015,10367.802925903015,10592.802925903015,11032.802925903015,,,-2751.525985085024,-2766.509719177791,354.125447647732,-1366.6564783878828,3801.7858995878737,8250.473627203195,9730.473627203195,9955.473627203195,10395.473627203195,,,-991.5564783878827,3801.7858995878737,354.12544764773196
run_20260325_143609,Analysis_C_Data/Trajectories/traj_run_20260325_143609_L6800_H2000_Thneg15.npz,2.6214399289101524,-15.0,2.621439928910152,-14.999999999999957,4.440892098500626e-16,4.263256414560601e-14,9320.115258139873,10309.696764797027,9690.303235202973,9625.325678981557,10614.90718563871,9995.513656044657,-306.8537074148296,0.0,7925.325678981557,9375.325678981557,9625.325678981557,10135.325678981557,,,67.14629258517039,0.0,334.2283841174625,-3118.6901133415367,-2766.509719177791,8914.90718563871,10364.90718563871,10614.90718563871,11124.90718563871,,,-2744.6901133415367,-2766.509719177791,334.22838411746255,-1358.7206066443957,3801.7858995878737,8295.513656044657,9745.513656044657,9995.513656044657,10505.513656044657,,,-984.7206066443957,3801.7858995878737,334.2283841174625
run_20260325_143610,Analysis_C_Data/Trajectories/traj_run_20260325_143610_L6800_H2000_Thneg15.npz,2.5290666642315216,-15.0,2.5290666642315203,-14.999999999999986,1.3322676295501878e-15,1.4210854715202004e-14,9297.269987041886,10320.103097097706,9679.896902902294,9538.432311691184,10561.265421747004,9921.059227551592,-312.1442885771543,0.0,7878.432311691184,9338.432311691184,9538.432311691184,9903.432311691184,,,53.05571142284566,0.0,377.98181932176476,-3123.9806945038617,-2766.509719177791,8901.265421747004,10361.265421747004,10561.265421747004,10926.265421747004,,,-2758.780694503862,-2766.509719177791,377.98181932176476,-1364.0111878067205,3801.7858995878737,8261.059227551592,9721.059227551592,9921.059227551592,10286.059227551592,,,-998.8111878067205,3801.7858995878737,377.98181932176476
run_20260325_143611,Analysis_C_Data/Trajectories/traj_run_20260325_143611_L6800_H2000_Thneg15.npz,2.2708285052590313,-15.0,2.270828505259034,-14.999999999999993,2.6645352591003757e-15,7.105427357601002e-15,9224.41402589568,10353.289980217669,9646.710019782331,9610.816831506902,10739.692785828891,10033.112825393553,-285.69138276553105,0.0,7925.8168315069015,9290.816831506902,9610.816831506902,10195.816831506902,,,85.00861723446894,0.0,328.9052012743278,-3097.5277886922386,-2766.509719177791,9054.692785828891,10419.692785828891,10739.692785828891,11324.692785828891,,,-2726.8277886922388,-2766.509719177791,328.9052012743278,-1337.558281995097,3801.7858995878737,8348.112825393553,9713.112825393553,10033.112825393553,10618.112825393553,,,-966.8582819950971,3801.7858995878737,328.9052012743278
run_20260325_143613,Analysis_C_Data/Trajectories/traj_run_20260325_143613_L6800_H2000_Thneg15.npz,2.6247157494054143,-15.0,2.624715749405413,-14.999999999999996,1.3322676295501878e-15,3.552713678800501e-15,9320.898176564066,10309.340134785874,9690.659865214126,9517.300982175288,10505.742940397096,9887.062670825348,-285.69138276553105,0.0,8022.300982175288,9352.300982175288,9517.300982175288,9832.300982175288,,,43.20861723446893,0.0,351.12914733838073,-3097.5277886922386,-2766.509719177791,9010.742940397096,10340.742940397096,10505.742940397096,10820.742940397096,,,-2768.6277886922385,-2766.509719177791,351.12914733838085,-1337.558281995097,3801.7858995878737,8392.062670825348,9722.062670825348,9887.062670825348,10202.062670825348,,,-1008.6582819950971,3801.7858995878737,351.12914733838096
run_20260325_143614,Analysis_C_Data/Trajectories/traj_run_20260325_143614_L6800_H2000_Thneg15.npz,2.4911955692903165,-15.0,2.491195569290317,-14.999999999999961,4.440892098500626e-16,3.907985046680551e-14,9287.453965158324,10324.574428829903,9675.425571170097,9566.712482192392,10603.832945863971,9954.684088204165,-301.56312625250496,0.0,7916.712482192392,9331.712482192392,9566.712482192392,10001.712482192392,,,61.43687374749504,0.0,332.4843598679635,-3113.399532179212,-2766.509719177791,8953.832945863971,10368.832945863971,10603.832945863971,11038.832945863971,,,-2750.399532179212,-2766.509719177791,332.4843598679635,-1353.430025482071,3801.7858995878737,8304.684088204165,9719.684088204165,9954.684088204165,10389.684088204165,,,-990.430025482071,3801.7858995878737,332.4843598679635
run_20260325_143615,Analysis_C_Data/Trajectories/traj_run_20260325_143615_L6800_H2000_Thneg15.npz,2.6177402850104543,-15.0,2.6177402850104556,-15.00000000000004,1.3322676295501878e-15,4.085620730620576e-14,9319.228872782127,10310.100525406373,9689.899474593627,9617.896207451466,10608.767860075712,9988.566809262966,-256.5931863727455,0.0,8152.896207451466,9367.896207451466,9617.896207451466,10062.896207451466,,,65.70681362725452,0.0,288.3905553057414,-3068.429592299453,-2766.509719177791,9143.767860075712,10358.767860075712,10608.767860075712,11053.767860075712,,,-2746.1295922994527,-2766.509719177791,288.3905553057414,-1308.4600856023117,3801.7858995878737,8523.566809262966,9738.566809262966,9988.566809262966,10433.566809262966,,,-986.1600856023117,3801.7858995878737,288.3905553057414
run_20260325_143617,Analysis_C_Data/Trajectories/traj_run_20260325_143617_L6800_H2000_Thneg15.npz,2.110467074997008,-15.0,2.1104670749970085,-14.999999999999973,4.440892098500626e-16,2.6645352591003757e-14,9171.045292463265,10377.600165558957,9622.399834441043,9584.121444767874,10790.676317863567,10035.475986745652,-211.62324649298594,0.0,8209.121444767874,9239.121444767874,9584.121444767874,10224.121444767874,,,90.87675350701406,0.0,260.2592849304517,-3023.459652419693,-2766.509719177791,9415.676317863567,10445.676317863567,10790.676317863567,11430.676317863567,,,-2720.959652419693,-2766.509719177791,260.25928493045177,-1263.4901457225521,3801.7858995878737,8660.475986745652,9690.475986745652,10035.475986745652,10675.475986745652,,,-960.9901457225521,3801.7858995878737,260.25928493045177
run_20260325_143618,Analysis_C_Data/Trajectories/traj_run_20260325_143618_L6800_H2000_Thneg15.npz,2.2598366682830644,-15.0,2.2598366682830657,-14.99999999999999,1.3322676295501878e-15,1.0658141036401503e-14,9220.976253280556,10354.855932490842,9645.144067509158,9570.715732238472,10704.595411448758,9994.883546467074,-248.6573146292585,0.0,8090.715732238472,9280.715732238472,9570.715732238472,10140.715732238472,,,76.94268537074151,0.0,293.31661613111896,-3060.493720555966,-2766.509719177791,9224.595411448758,10414.595411448758,10704.595411448758,11274.595411448758,,,-2734.893720555966,-2766.509719177791,293.3166161311191,-1300.5242138588246,3801.7858995878737,8514.883546467074,9704.883546467074,9994.883546467074,10564.883546467074,,,-974.9242138588246,3801.7858995878737,293.316616131119
run_20260325_143619,Analysis_C_Data/Trajectories/traj_run_20260325_143619_L6800_H2000_Thneg15.npz,2.5216964715903862,-15.0,2.521696471590389,-15.00000000000005,2.6645352591003757e-15,4.973799150320701e-14,9295.380917400562,10320.963594061934,9679.036405938066,9645.95205968513,10671.534736346503,10029.607548222635,-267.17434869739475,0.0,8080.952059685131,9355.95205968513,9645.95205968513,10200.95205968513,,,77.12565130260526,0.0,309.75026831529976,-3079.010754624102,-2766.509719177791,9106.534736346503,10381.534736346503,10671.534736346503,11226.534736346503,,,-2734.710754624102,-2766.509719177791,309.75026831529976,-1319.0412479269608,3801.7858995878737,8464.607548222635,9739.607548222635,10029.607548222635,10584.607548222635,,,-974.7412479269608,3801.7858995878737,309.75026831529976
run_20260325_143620,Analysis_C_Data/Trajectories/traj_run_20260325_143620_L6800_H2000_Thneg15.npz,1.8385800600047422,-15.0,1.838580060004743,-14.999999999999996,8.881784197001252e-16,3.552713678800501e-15,9061.561077894787,10427.471717250843,9572.528282749157,9381.541037814626,10747.451677170682,9892.508242668997,-222.20440881763525,0.0,8051.541037814626,9116.541037814626,9381.541037814626,9896.541037814626,,,70.39559118236477,0.0,283.48260734881785,-3034.0408147443427,-2766.509719177791,9417.451677170682,10482.451677170682,10747.451677170682,11262.451677170682,,,-2741.440814744343,-2766.509719177791,283.48260734881785,-1274.0713080472015,3801.7858995878737,8562.508242668997,9627.508242668997,9892.508242668997,10407.508242668997,,,-981.4713080472014,3801.7858995878737,283.48260734881785
run_20260325_143622,Analysis_C_Data/Trajectories/traj_run_20260325_143622_L6800_H2000_Thneg15.npz,2.4321722485103967,-15.0,2.432172248510395,-14.999999999999964,1.7763568394002505e-15,3.552713678800501e-14,9271.596460726421,10331.797738190955,9668.202261809045,9556.335939684337,10616.53721714887,9952.94174076696,-248.6573146292585,0.0,8141.335939684337,9316.335939684337,9556.335939684337,9966.335939684337,,,62.6426853707415,0.0,321.69491950311743,-3060.493720555966,-2766.509719177791,9201.53721714887,10376.53721714887,10616.53721714887,11026.53721714887,,,-2749.1937205559657,-2766.509719177791,321.69491950311743,-1300.5242138588246,3801.7858995878737,8537.94174076696,9712.94174076696,9952.94174076696,10362.94174076696,,,-989.2242138588247,3801.7858995878737,321.69491950311743
run_20260325_143623,Analysis_C_Data/Trajectories/traj_run_20260325_143623_L6800_H2000_Thneg15.npz,2.252342487836836,-15.0,2.252342487836836,-14.999999999999986,0.0,1.4210854715202004e-14,9218.614871490397,10355.931574075123,9644.068425924877,9565.378398544506,10702.695101129231,9990.831952978986,-246.0120240480962,0.0,8100.378398544506,9275.378398544506,9565.378398544506,10105.378398544506,,,76.2879759519038,0.0,326.6451536019219,-3057.8484299748034,-2766.509719177791,9237.695101129231,10412.695101129231,10702.695101129231,11242.695101129231,,,-2735.548429974803,-2766.509719177791,326.64515360192183,-1297.8789232776624,3801.7858995878737,8525.831952978986,9700.831952978986,9990.831952978986,10530.831952978986,,,-975.5789232776624,3801.7858995878737,326.64515360192195
run_20260325_143624,Analysis_C_Data/Trajectories/traj_run_20260325_143624_L6800_H2000_Thneg15.npz,2.6076616808125888,-15.0,2.6076616808125896,-14.999999999999966,8.881784197001252e-16,3.375077994860476e-14,9316.80240755571,10311.205813382769,9688.794186617231,9617.844491724047,10612.247897551106,9989.836270785569,-325.3707414829659,0.0,7837.844491724047,9367.844491724047,9617.844491724047,10077.844491724047,,,66.22925851703411,0.0,382.87711406026966,-3137.2071474096733,-2766.509719177791,8832.247897551106,10362.247897551106,10612.247897551106,11072.247897551106,,,-2745.6071474096734,-2766.509719177791,382.8771140602697,-1377.237640712532,3801.7858995878737,8209.836270785569,9739.836270785569,9989.836270785569,10449.836270785569,,,-985.6376407125321,3801.7858995878737,382.8771140602697
run_20260325_143626,Analysis_C_Data/Trajectories/traj_run_20260325_143626_L6800_H2000_Thneg15.npz,2.174021158138025,-15.0,2.1740211581380273,-14.999999999999996,2.220446049250313e-15,3.552713678800501e-15,9193.051554280893,10367.576013418773,9632.423986581227,9511.718888950232,10686.243348088112,9951.091321250566,-256.5931863727455,0.0,8026.718888950232,9246.718888950232,9511.718888950232,10021.718888950232,,,70.1068136272545,0.0,309.03921137754605,-3068.429592299453,-2766.509719177791,9201.243348088112,10421.243348088112,10686.243348088112,11196.243348088112,,,-2741.729592299453,-2766.509719177791,309.03921137754605,-1308.4600856023117,3801.7858995878737,8466.091321250566,9686.091321250566,9951.091321250566,10461.091321250566,,,-981.7600856023116,3801.7858995878737,309.03921137754605
run_20260325_143627,Analysis_C_Data/Trajectories/traj_run_20260325_143627_L6800_H2000_Thneg15.npz,2.189006522075205,-15.0,2.189006522075202,-14.999999999999996,2.6645352591003757e-15,3.552713678800501e-15,9198.07122360384,10365.28948563847,9634.71051436153,9592.690462080795,10759.908724115425,10029.329752838485,-261.8837675350701,0.0,8007.690462080794,9262.690462080795,9592.690462080795,10177.690462080795,,,86.8162324649299,0.0,343.91232405587243,-3073.7201734617774,-2766.509719177791,9174.908724115425,10429.908724115425,10759.908724115425,11344.908724115425,,,-2725.0201734617776,-2766.509719177791,343.9123240558725,-1313.7506667646362,3801.7858995878737,8444.329752838485,9699.329752838485,10029.329752838485,10614.329752838485,,,-965.0506667646362,3801.7858995878737,343.91232405587243
run_20260325_143628,Analysis_C_Data/Trajectories/traj_run_20260325_143628_L6800_H2000_Thneg15.npz,1.9715575894445816,-15.0,1.9715575894445807,-15.000000000000002,8.881784197001252e-16,1.7763568394002505e-15,9118.50290319419,10401.533939873143,9598.466060126857,9422.530959306416,10705.561995985368,9902.494116239082,-216.91382765531063,0.0,8132.530959306415,9172.530959306416,9422.530959306416,9937.530959306416,,,66.88617234468938,0.0,290.70040854084675,-3028.750233582018,-2766.509719177791,9415.561995985368,10455.561995985368,10705.561995985368,11220.561995985368,,,-2744.950233582018,-2766.509719177791,290.70040854084675,-1268.7807268848767,3801.7858995878737,8612.494116239082,9652.494116239082,9902.494116239082,10417.494116239082,,,-984.9807268848767,3801.7858995878737,290.70040854084675
run_20260325_143630,Analysis_C_Data/Trajectories/traj_run_20260325_143630_L6800_H2000_Thneg15.npz,2.695697408766173,-15.0,2.695697408766169,-14.999999999999941,3.9968028886505635e-15,5.861977570020827e-14,9337.430678927813,10301.80935466858,9698.19064533142,9633.953725019997,10598.332400760764,9994.713691423605,-272.4649298597194,0.0,8098.953725019997,9388.953725019997,9633.953725019997,10098.953725019997,,,65.23507014028058,0.0,324.0060109635639,-3084.3013357864265,-2766.509719177791,9063.332400760764,10353.332400760764,10598.332400760764,11063.332400760764,,,-2746.6013357864267,-2766.509719177791,324.0060109635639,-1324.3318290892855,3801.7858995878737,8459.713691423605,9749.713691423605,9994.713691423605,10459.713691423605,,,-986.6318290892855,3801.7858995878737,324.0060109635639
run_20260325_143631,Analysis_C_Data/Trajectories/traj_run_20260325_143631_L6800_H2000_Thneg15.npz,2.5255076312180558,-15.0,2.525507631218054,-14.99999999999998,1.7763568394002505e-15,1.9539925233402755e-14,9296.359030070857,10320.518050411742,9679.481949588258,9533.47325852777,10557.632278868656,9916.596178045173,-317.4348697394789,0.0,7853.473258527771,9333.47325852777,9533.47325852777,9898.47325852777,,,52.165130260521096,0.0,345.99374048503756,-3129.2712756661863,-2766.509719177791,8877.632278868656,10357.632278868656,10557.632278868656,10922.632278868656,,,-2759.6712756661864,-2766.509719177791,345.9937404850376,-1369.301768969045,3801.7858995878737,8236.596178045173,9716.596178045173,9916.596178045173,10281.596178045173,,,-999.701768969045,3801.7858995878737,345.99374048503756
run_20260325_143632,Analysis_C_Data/Trajectories/traj_run_20260325_143632_L6800_H2000_Thneg15.npz,2.6385357937070255,-15.0,2.6385357937070273,-15.000000000000025,1.7763568394002505e-15,2.4868995751603507e-14,9324.181401950242,10307.844580881523,9692.155419118477,9586.65635185004,10570.319530781322,9954.630369018276,-277.75551102204406,0.0,8061.656351850042,9366.65635185004,9586.65635185004,9981.65635185004,,,57.74448897795594,0.0,344.5908382582532,-3089.5919169487515,-2766.509719177791,9045.319530781322,10350.319530781322,10570.319530781322,10965.319530781322,,,-2754.0919169487515,-2766.509719177791,344.5908382582532,-1329.6224102516103,3801.7858995878737,8429.630369018276,9734.630369018276,9954.630369018276,10349.630369018276,,,-994.1224102516103,3801.7858995878737,344.5908382582532
run_20260325_143634,Analysis_C_Data/Trajectories/traj_run_20260325_143634_L6800_H2000_Thneg15.npz,2.5799844667724425,-15.0,2.5799844667724443,-15.000000000000009,1.7763568394002505e-15,8.881784197001252e-15,9310.049153663702,10314.282012558067,9685.717987441933,9510.50005546731,10514.732914361675,9886.16888924554,-280.40080160320645,0.0,8035.500055467309,9340.50005546731,9510.50005546731,9810.50005546731,,,44.099198396793554,0.0,332.7902142423673,-3092.2372075299136,-2766.509719177791,9039.732914361675,10344.732914361675,10514.732914361675,10814.732914361675,,,-2767.7372075299136,-2766.509719177791,332.7902142423674,-1332.2677008327726,3801.7858995878737,8411.16888924554,9716.16888924554,9886.16888924554,10186.16888924554,,,-1007.7677008327726,3801.7858995878737,332.7902142423673
run_20260325_143635,Analysis_C_Data/Trajectories/traj_run_20260325_143635_L6800_H2000_Thneg15.npz,2.0628348800895875,-15.0,2.0628348800895906,-15.000000000000005,3.1086244689504383e-15,5.329070518200751e-15,9153.74884560099,10385.478932805703,9614.521067194297,9486.704757424639,10718.43484462935,9947.476979017943,-224.84969939879758,0.0,8131.704757424638,9211.704757424639,9486.704757424639,10016.704757424639,,,73.25030060120244,0.0,288.50602059603443,-3036.6861053255047,-2766.509719177791,9363.43484462935,10443.43484462935,10718.43484462935,11248.43484462935,,,-2738.586105325505,-2766.509719177791,288.5060205960344,-1276.7165986283637,3801.7858995878737,8592.476979017943,9672.476979017943,9947.476979017943,10477.476979017943,,,-978.6165986283637,3801.7858995878737,288.50602059603443
run_20260325_143636,Analysis_C_Data/Trajectories/traj_run_20260325_143636_L6800_H2000_Thneg15.npz,1.8693524053798196,-15.0,1.8693524053798252,-15.000000000000009,5.551115123125783e-15,8.881784197001252e-15,9075.382569448859,10421.17583950066,9578.82416049934,9393.578962234431,10739.37223228623,9897.02055328491,-198.39679358717436,0.0,8173.57896223443,9133.578962234431,9393.578962234431,9923.578962234431,,,70.00320641282562,0.0,271.94743042011277,-3010.2331995138816,-2766.509719177791,9519.37223228623,10479.37223228623,10739.37223228623,11269.37223228623,,,-2741.8331995138815,-2766.509719177791,271.9474304201127,-1250.2636928167406,3801.7858995878737,8677.02055328491,9637.02055328491,9897.02055328491,10427.02055328491,,,-981.8636928167406,3801.7858995878737,271.9474304201127
run_20260325_143638,Analysis_C_Data/Trajectories/traj_run_20260325_143638_L6800_H2000_Thneg15.npz,2.022780414223818,-15.0,2.022780414223818,-15.000000000000025,0.0,2.4868995751603507e-14,9138.635400805962,10392.36331286276,9607.63668713724,9518.49512024484,10772.223032301637,9987.496406576116,-235.43086172344692,0.0,8068.49512024484,9198.49512024484,9518.49512024484,10078.49512024484,,,83.56913827655308,0.0,279.72784536259434,-3047.2672676501543,-2766.509719177791,9322.223032301637,10452.223032301637,10772.223032301637,11332.223032301637,,,-2728.2672676501543,-2766.509719177791,279.7278453625943,-1287.297760953013,3801.7858995878737,8537.496406576116,9667.496406576116,9987.496406576116,10547.496406576116,,,-968.297760953013,3801.7858995878737,279.7278453625943
run_20260325_143639,Analysis_C_Data/Trajectories/traj_run_20260325_143639_L6800_H2000_Thneg15.npz,2.1585902918063686,-15.0,2.158590291806368,-14.999999999999977,4.440892098500626e-16,2.3092638912203256e-14,9187.81655704521,10369.96062599763,9630.03937400237,9506.604132195509,10688.74820114793,9948.82694915267,-243.36673346693385,0.0,8081.60413219551,9241.604132195509,9506.604132195509,9971.604132195509,,,70.13326653306615,0.0,338.0536284774928,-3055.2031393936413,-2766.509719177791,9263.74820114793,10423.74820114793,10688.74820114793,11153.74820114793,,,-2741.7031393936413,-2766.509719177791,338.05362847749285,-1295.2336326965,3801.7858995878737,8523.82694915267,9683.82694915267,9948.82694915267,10413.82694915267,,,-981.7336326965001,3801.7858995878737,338.0536284774929
run_20260325_143640,Analysis_C_Data/Trajectories/traj_run_20260325_143640_L6800_H2000_Thneg15.npz,2.2369490818773845,-15.0,2.2369490818773854,-14.999999999999966,8.881784197001252e-16,3.375077994860476e-14,9213.719296493526,10358.161575198848,9641.838424801152,9483.33853497048,10627.780813675803,9911.457663278106,-261.8837675350701,0.0,8023.3385349704795,9258.33853497048,9483.33853497048,9893.33853497048,,,59.3162324649299,0.0,342.3987285471533,-3073.7201734617774,-2766.509719177791,9167.780813675803,10402.780813675803,10627.780813675803,11037.780813675803,,,-2752.5201734617776,-2766.509719177791,342.3987285471533,-1313.7506667646362,3801.7858995878737,8451.457663278106,9686.457663278106,9911.457663278106,10321.457663278106,,,-992.5506667646362,3801.7858995878737,342.3987285471533
run_20260325_143642,Analysis_C_Data/Trajectories/traj_run_20260325_143642_L6800_H2000_Thneg15.npz,2.078463281540898,-15.0,2.078463281540899,-14.99999999999998,1.3322676295501878e-15,1.9539925233402755e-14,9159.502930460993,10382.857868740293,9617.142131259707,9578.410746092255,10801.765684371556,10036.04994689097,-230.14028056112224,0.0,8113.410746092255,9228.410746092255,9578.410746092255,10228.410746092255,,,92.15971943887777,0.0,285.09861451504105,-3041.9766864878297,-2766.509719177791,9336.765684371556,10451.765684371556,10801.765684371556,11451.765684371556,,,-2719.6766864878296,-2766.509719177791,285.09861451504105,-1282.0071797906883,3801.7858995878737,8571.04994689097,9686.04994689097,10036.04994689097,10686.04994689097,,,-959.7071797906883,3801.7858995878737,285.09861451504105
run_20260325_143643,Analysis_C_Data/Trajectories/traj_run_20260325_143643_L6800_H2000_Thneg15.npz,2.0428118342550285,-15.0,2.0428118342550268,-15.000000000000012,1.7763568394002505e-15,1.2434497875801753e-14,9146.26058458186,10388.889937743446,9611.110062256554,9435.168400213122,10677.797753374709,9900.017877887816,-230.14028056112224,0.0,8100.168400213122,9195.168400213122,9435.168400213122,9905.168400213122,,,63.55971943887775,0.0,293.68004510396526,-3041.9766864878297,-2766.509719177791,9342.797753374709,10437.797753374709,10677.797753374709,11147.797753374709,,,-2748.27668648783,-2766.509719177791,293.68004510396526,-1282.0071797906883,3801.7858995878737,8565.017877887816,9660.017877887816,9900.017877887816,10370.017877887816,,,-988.3071797906882,3801.7858995878737,293.68004510396526
run_20260325_143644,Analysis_C_Data/Trajectories/traj_run_20260325_143644_L6800_H2000_Thneg15.npz,2.25367986169616,-15.0,2.253679861696162,-15.000000000000046,1.7763568394002505e-15,4.618527782440651e-14,9219.037320676776,10355.739142713957,9644.260857286043,9605.560366768961,10742.262188806142,10030.783903378227,-272.4649298597194,0.0,7980.560366768961,9285.560366768961,9605.560366768961,10215.560366768961,,,85.0350701402806,0.0,362.21926760843786,-3084.3013357864265,-2766.509719177791,9117.262188806142,10422.262188806142,10742.262188806142,11352.262188806142,,,-2726.8013357864265,-2766.509719177791,362.2192676084379,-1324.3318290892855,3801.7858995878737,8405.783903378227,9710.783903378227,10030.783903378227,10640.783903378227,,,-966.8318290892855,3801.7858995878737,362.2192676084379
run_20260325_143646,Analysis_C_Data/Trajectories/traj_run_20260325_143646_L6800_H2000_Thneg15.npz,2.2905538878329925,-15.0,2.2905538878329947,-15.000000000000009,2.220446049250313e-15,8.881784197001252e-15,9230.507792746233,10350.514186376671,9649.485813623329,9453.934646453648,10573.941040084086,9872.912667330744,-283.0460921843687,0.0,7943.934646453648,9268.934646453648,9453.934646453648,9843.934646453648,,,49.15390781563127,0.0,322.8917278731349,-3094.882498111076,-2766.509719177791,9063.941040084086,10388.941040084086,10573.941040084086,10963.941040084086,,,-2762.6824981110763,-2766.509719177791,322.8917278731349,-1334.9129914139348,3801.7858995878737,8362.912667330744,9687.912667330744,9872.912667330744,10262.912667330744,,,-1002.7129914139348,3801.7858995878737,322.891727873135
run_20260325_143647,Analysis_C_Data/Trajectories/traj_run_20260325_143647_L6800_H2000_Thneg15.npz,2.6464015189039114,-15.0,2.6464015189039207,-15.00000000000005,9.325873406851315e-15,4.973799150320701e-14,9326.035923495861,10306.999821045682,9693.000178954318,9628.510873395662,10609.47477094548,9995.475128854117,-277.75551102204406,0.0,8063.510873395661,9378.510873395662,9628.510873395662,10103.510873395662,,,66.54448897795595,0.0,321.8459674980654,-3089.5919169487515,-2766.509719177791,9044.47477094548,10359.47477094548,10609.47477094548,11084.47477094548,,,-2745.2919169487513,-2766.509719177791,321.84596749806536,-1329.6224102516103,3801.7858995878737,8430.475128854117,9745.475128854117,9995.475128854117,10470.475128854117,,,-985.3224102516103,3801.7858995878737,321.84596749806536
